Location code,0-4,05-Sep,Oct-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4.1,5-9.1,10-14.1, 15-19.1,20-24.1,25-29.1,30-34.1,35-39.1,40-44.1,45-49.1,50-54.1,55-59.1,60-64.1,65-69.1,70-74.1,75+.1,Total.1,0-4.2,5-9.2,10-14.2, 15-19.2,20-24.2,25-29.2,30-34.2,35-39.2,40-44.2,45-49.2,50-54.2,55-59.2,60-64.2,65-69.2,70-74.2,75+.2,Total.2
191,0.190061417,0.43149411,1.322480752,2.885045096,7.302726029,11.45512541,12.65964841,12.76422072,14.90783898,18.13437971,18.65956856,18.92272505,18.8781794,17.00358267,16.63544235,17.60976785,12.86288739,0.180328387,0.418775753,1.318764477,2.979190135,8.050011148,11.79684909,12.47820634,12.67508322,14.59032644,17.41912048,17.69739878,17.73038434,18.1138878,15.79676496,16.12405892,20.30665921,12.40665854,0.200394071,0.445073427,1.326396655,2.785497858,6.516107721,11.09821684,12.84685239,12.85645169,15.2352286,18.85454532,19.59735788,20.04287384,19.57233585,18.06348559,17.02325581,16.19824189,13.28763824
192,0.018379682,0.015761997,0.015399824,0.015089549,0.025239994,0.032511243,0.028759111,0.028902068,0.026228701,0.012071949,0.008613144,0.006296313,0.007743075,0.006172535,0.029612873,0.145658063,0.026698177,0.019420784,0.015496188,0.016104045,0.015426311,0.022766142,0.029263395,0.021968625,0.019320981,0.015990738,0.00759678,0.006128903,0.004676344,0.007185752,0.006759649,0.02949179,0.149554834,0.023330799,0.017279675,0.016042798,0.014654661,0.014732965,0.027852377,0.03599484,0.035809767,0.03881862,0.036725767,0.016579765,0.011002181,0.007825543,0.00826055,0.005652686,0.029719424,0.142627151,0.030018509
196,2.22318219,7.956966971,9.67899048,14.48675273,21.59808264,27.60626398,27.65405988,26.11575822,18.19870009,15.99425628,11.97513922,10.22910976,12.01587961,12.54601891,9.098246226,5.977251785,15.76711522,1.620439705,6.987716119,9.127359166,13.6973828,18.33793562,21.63339243,24.09244893,20.97920622,16.65445608,14.38384253,12.93948751,10.70186095,12.09398317,12.80819133,9.931570187,5.463376471,14.19668806,2.8634151,8.98369648,10.26554601,15.34231897,25.28677963,34.27919394,31.46943246,31.10591666,19.65319206,17.5504644,11.05907781,9.747312736,11.94243745,12.29592017,8.353980839,6.352303007,17.33667634
203,0.596624971,1.28109928,1.757456682,3.481109986,8.023385809,8.516867474,10.53721775,10.17911608,7.373009876,6.549478252,6.359393484,5.413275762,3.664159373,2.064929248,1.181836726,0.986982303,5.05109636,0.606290657,1.279163597,1.791380447,3.495015123,8.107648678,9.264628605,11.47381011,11.28253499,8.472254226,7.905817012,8.054616591,6.899599662,4.647553104,2.541744848,1.509924578,1.260049261,5.935318999,0.58640771,1.283144185,1.721699211,3.466491702,7.935101323,7.737604371,9.550004871,9.006189299,6.214724184,5.126564647,4.602210869,3.921646329,2.732818932,1.649303169,0.922133244,0.821330019,4.193537707
204,0.713241794,1.117657544,2.114616843,3.067100816,4.490265595,6.292207051,6.557454286,6.103608688,5.142259973,4.73911081,3.853683385,3.602137073,2.980520253,2.818234463,2.246017237,2.59430588,3.252244169,0.71294346,1.089217009,2.043865487,2.755205203,3.519841495,4.985830565,6.132334289,6.262122987,5.704110581,5.277607029,4.30910103,4.207336616,3.285512814,3.070766412,2.602014463,2.87588999,3.065929906,0.713549242,1.146924033,2.187348811,3.386930323,5.479466929,7.60967883,6.980804566,5.947824074,4.598041365,4.225234086,3.425261437,3.049024046,2.709659587,2.601266482,1.989872555,2.407727988,3.438107086
208,2.952727838,7.046965199,7.12901838,8.041829078,16.41119306,21.53595877,25.16140118,24.7313048,18.5424666,15.96194475,13.0876024,11.42456957,9.215424801,7.341003215,4.815243908,4.39554164,12.38861967,2.968327735,7.067681984,7.145782973,7.848392923,15.72388044,21.11869976,25.17889731,24.42028349,17.57747196,15.25759577,13.021425,11.78011418,9.29774474,7.221265174,4.895284146,4.143154758,12.31092593,2.936281819,7.025138604,7.111268569,8.242912251,17.13471736,21.97069355,25.14323769,25.04494467,19.50920586,16.65971874,13.1557168,11.07136258,9.135241315,7.453744161,4.738764014,4.584543009,12.46542037
212,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.50699393,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
214,1.84308591,1.915066346,2.318456477,2.835191888,6.545064035,12.58425763,14.54517045,10.67772591,7.218714787,5.365820668,3.393574483,2.776696976,2.259602022,2.689942945,2.303698261,2.244808997,5.565996897,1.785309542,1.855244129,2.152503628,3.317211553,8.337367171,15.98603253,19.57466856,13.7142274,9.889298226,7.218735558,4.115880787,3.774135012,3.138683036,3.346847358,3.494138396,3.343849021,7.060307415,1.90330339,1.977332864,2.491085372,2.334185003,4.695144371,9.165826502,9.591359794,7.591793069,4.586687109,3.567295565,2.705743214,1.833820789,1.430086335,2.082144707,1.238864143,1.348018976,4.074849098
218,4.791051697,5.652835545,5.885681765,4.531308058,3.807513913,4.530181934,4.820515379,4.787075725,4.787555413,4.546493009,4.200952443,3.831956359,2.568006462,2.244169972,1.606059682,1.415265905,4.448134281,4.773719032,5.670552182,5.922349901,4.58952625,3.767335435,4.573612066,4.970187935,5.028282154,5.150490256,4.97278712,4.653416096,4.250551718,2.752728021,2.385570709,1.716635678,1.632401334,4.610924489,4.809190198,5.634324947,5.847408286,4.470819367,3.849003429,4.485903997,4.669721987,4.546259716,4.430632182,4.13236317,3.764873751,3.43275077,2.394476071,2.113972767,1.507154654,1.243589394,4.285259274
222,0.368958863,0.325793409,0.267522184,0.260066301,0.62092866,1.107545519,1.435978753,1.335616522,0.911940126,0.658442443,0.688490303,0.666555951,0.585155249,0.43220435,0.38250779,0.354383217,0.659353603,0.373741759,0.344820502,0.273956811,0.245399602,0.594181079,1.058339132,1.481837348,1.402981054,1.023694153,0.707854198,0.768546109,0.777679788,0.657746009,0.51638712,0.488745095,0.376246508,0.669998656,0.363946545,0.305846624,0.260815171,0.274921854,0.646730967,1.151792873,1.3981412,1.28342804,0.826907725,0.621270084,0.629017606,0.584856602,0.532504646,0.373038333,0.306759758,0.338857875,0.649984042
226,0.609056713,0.508109994,0.631122442,1.952856942,23.65621744,44.14513506,28.9489987,28.51079588,32.76323833,31.65452207,26.49850754,22.09748302,9.334960342,3.977384787,2.992108724,1.652528368,16.43766683,0.339913585,0.286756441,0.366699838,1.158970168,30.35747614,56.07504015,36.39417693,34.59262631,42.48637798,44.02775727,38.89106391,35.71924412,13.95419231,4.689174705,2.030109489,0.241837969,22.77300802,0.884095397,0.735606168,0.904365465,2.765323876,14.34204382,24.52123008,16.05074462,18.33891596,17.61486336,14.52371218,11.38303587,7.459593867,4.642820539,3.291596747,3.88185654,2.83286119,8.496880044
231,0.713397339,1.078173357,0.895424948,0.735453974,0.803431999,0.975785759,1.186384751,1.236694063,1.340043312,1.321482551,1.310942391,1.265331351,0.917002875,0.472744199,0.177965139,0.285090231,0.944226834,0.652370936,0.900096211,1.024078474,0.742450518,0.810041609,0.978907054,1.194358726,1.25749398,1.349036586,1.300760809,1.336787029,1.336063268,0.980145659,0.462387206,0.186710232,0.286808008,0.933304136,0.776261858,1.260863649,0.764050734,0.728337135,0.796692258,0.972607731,1.178402701,1.216493336,1.331205077,1.342594141,1.286547454,1.203052758,0.863139492,0.481897031,0.170685564,0.283660352,0.955162858
232,0.158159452,0.098174953,0.190880083,0.401409882,0.569681714,0.585736736,0.587490391,0.709201339,0.790116464,0.647578386,0.827459393,0.679793438,0.575846597,0.282108637,0.082586875,0.163218827,0.39290249,0.183950788,0.145691233,0.235081957,0.458344709,0.634951646,0.642734948,0.638680061,0.76103183,0.862607281,0.702146099,0.903146902,0.727691478,0.64246318,0.311549588,0.095247166,0.171124921,0.439650575,0.131250387,0.048490778,0.144794329,0.342301487,0.503773013,0.528028274,0.535812898,0.657317226,0.721153846,0.595637584,0.756861111,0.634367375,0.513790475,0.258013599,0.072449952,0.157459651,0.345925301
233,2.539898231,3.690675975,2.771534584,2.950477566,10.12618949,9.162040527,8.507433297,9.456773226,10.53932914,10.88361957,17.39972518,23.29184858,28.65558472,27.86726689,30.96505918,31.06437221,15.02232501,2.539558508,3.642618904,2.692724738,2.723832755,9.55183494,9.729636273,9.567872503,10.75065219,11.51757958,11.79770696,17.82548329,22.69770303,27.77691431,27.11815227,29.70721489,29.68249871,13.80637626,2.540263324,3.740936058,2.855262075,3.189524375,10.72320079,8.525741975,7.317327984,8.075636102,9.497610444,9.937271633,16.99047815,23.83088314,29.3754377,28.39112879,31.75659105,31.63011889,16.11699468
234,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.94044817,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
238,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.18719495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
242,0.998993176,0.933333333,0.850145309,0.963993192,1.342459274,1.714195998,1.930068675,1.842418192,2.124750184,2.221054546,2.111769794,1.991552366,2.046252927,2.417352672,2.490756957,2.954842457,1.571431121,1.006185208,0.989304813,0.949748388,1.109358434,1.456628478,1.699963472,1.775251421,1.828971132,2.220260728,2.381889764,2.338084521,2.241363759,2.402275203,2.922349012,3.147105529,4.176459953,1.674162698,0.991397157,0.874737579,0.746305419,0.810137669,1.223632286,1.728889276,2.093323497,1.856532467,2.022765171,2.051409825,1.879779553,1.73817583,1.712600658,1.97044335,1.955241461,2.135144971,1.466007875
246,1.80175064,4.204605529,5.468452968,6.307163734,7.923627228,11.89696463,15.57052891,14.34478265,12.09545755,11.26268672,7.518653474,5.559764902,3.993853884,2.552878033,1.469510797,1.303495127,6.96754464,1.816501553,4.25299821,5.484391548,6.608892635,8.144514715,12.29837063,16.18583027,14.88240197,12.38696989,11.23259444,7.517051967,5.256205356,3.674727087,2.474707166,1.594826814,1.283219082,7.276444277,1.786268546,4.153889606,5.451789363,5.989947522,7.691097933,11.4766061,14.91693031,13.77504789,11.78935125,11.29398927,7.520268221,5.860642047,4.299917605,2.624775332,1.359120149,1.316847235,6.666994266
250,2.884071131,4.868704618,5.831886774,7.904209822,11.02477428,14.0787042,16.61211513,17.74925624,18.54606574,16.12499914,15.54835322,15.96350455,16.7586569,16.02133488,13.89691726,13.26618155,13.06023797,2.887826189,4.926364563,5.886604911,8.339803801,10.86138114,13.39501765,15.3991125,16.80926473,18.29279085,16.07112315,15.60879432,16.0314812,16.57796363,16.80666528,15.4619972,15.30261903,13.07642376,2.880144488,4.808500643,5.774538804,7.449353075,11.19182174,14.75136573,17.77825659,18.65353046,18.79223326,16.17780421,15.48983523,15.89903884,16.92471759,15.32208166,12.55402284,11.9559444,13.04505892
254,6.976221892,9.416393443,11.22776723,24.18350934,47.85423822,61.8479307,67.98040166,63.24332374,65.78798913,67.72054199,57.20605979,56.42330196,52.40028418,53.64166554,52.06762623,43.62182116,39.92507081,6.492152343,9.129132955,10.26657553,24.13987195,44.08508619,57.56878439,71.1336599,65.35018431,64.58788068,64.87363784,53.14542484,53.43744695,53.50730689,52.97412643,50.58243728,45.48148148,38.33637902,7.483188689,9.721002499,12.20942408,24.22662496,51.61239454,65.81363004,65.27652765,61.36513003,66.95687386,70.49069374,61.14338527,59.403592,51.35295279,54.33222958,53.61305361,42.30094704,41.48026926
258,2.374079236,3.894176645,5.34006143,7.636806597,7.223413179,6.722333791,7.610182203,11.16908213,14.96774876,17.5341008,16.36766568,17.47020423,17.31861199,16.4254005,21.373916,16.32896305,10.70864067,2.304999027,3.917505427,5.143747835,6.97200567,7.208957986,6.519464211,7.592326999,12.23703704,16.2455995,20.69664222,18.37309977,20.80704678,21.06056041,21.19815668,28.67179659,23.9760479,12.0553068,2.44648318,3.869047619,5.541718555,8.383054893,7.238077356,6.929318813,7.627486752,10.1465721,13.63439931,14.35499515,14.15899767,14.09112825,13.20754717,11.60263873,13.83125864,10.01187178,9.326832224
262,3.957161009,5.796953486,7.98143275,10.64917325,15.84892692,18.92102847,17.15937931,16.0183908,14.97447108,13.58825159,12.76179245,12.00493315,13.16089335,14.9116961,9.707971586,7.3224344,12.11920624,4.866727758,6.677162811,7.750056562,9.222023582,12.59251687,15.86929164,15.6969536,17.34445157,16.94262829,15.30134881,15.30205036,14.01383156,15.62384027,16.6136725,10.8116027,8.620178042,12.11249477,3.024671187,4.896087262,8.26320008,12.38229985,19.70555475,22.47682481,18.76565426,14.62718708,12.76386063,11.5694165,10.07330453,9.803806391,10.57954103,13.2826087,8.648572634,6.203632643,12.12663296
266,9.615576697,10.14304617,11.44818867,14.75540387,22.67581532,23.99391509,22.97735313,23.37926501,25.66824998,28.52013163,29.89282267,33.45787308,35.7939576,29.8989899,19.16628908,12.61247285,18.7197627,11.64551958,12.52950558,14.23231991,17.6255257,27.93221841,30.32960101,29.27437098,29.32027853,31.55627966,35.5644391,38.80021218,45.25,48.29216761,39.03611149,25.90141262,19.91701245,23.65988909,7.542241347,7.713182491,8.620659356,11.8517825,17.35022499,17.50653992,16.47741338,16.77773268,18.53447536,20.00812209,19.98175672,21.75226586,23.81113147,21.64475316,13.45944589,7.891712425,13.59891442
268,1.062810934,1.16951878,1.890224176,2.756037593,3.53750648,2.60807752,2.019096293,1.667931076,1.568490763,1.605524453,1.403465951,1.535260598,1.897001565,2.425401465,2.566728286,2.869004883,1.989584313,1.212949703,1.336455112,2.123353895,2.917114431,3.691016389,2.510688889,1.960416667,1.555863615,1.464148238,1.307029567,1.062232598,1.165539873,1.434686185,1.704402372,1.885109522,2.25210084,1.834552108,0.903241677,0.98949934,1.631109371,2.574187678,3.365934206,2.708093187,2.077137068,1.776586238,1.667231997,1.883892566,1.704558507,1.844216258,2.259976067,2.935979119,2.998251653,3.165651958,2.130752298
270,3.207523211,3.722180021,3.827296378,6.255519633,9.810985043,13.37837569,15.13857281,17.99325436,19.20058125,20.15036806,17.17686556,14.829003,16.01539546,14.23252129,12.98995107,10.6849477,8.923830537,2.833295453,3.142786578,3.102437346,5.274482844,9.279553167,14.02143146,16.53927489,20.38010651,23.21689753,26.55732318,24.52916408,20.84742225,21.30946112,17.95535425,16.45460427,13.7286457,9.492048659,3.589275584,4.313197824,4.563824279,7.239836638,10.33373612,12.75520201,13.79584061,15.8004158,15.55564231,14.27495292,10.72134812,9.373344434,10.67571555,10.65911032,9.688687969,7.904557277,8.36474776
275,0.497320731,0.978983495,1.454510468,3.855838781,7.181504967,8.593761708,9.708559345,9.150428895,7.913296458,6.962721208,6.256630962,5.349191874,8.641806675,20.23562132,20.68680182,26.86619106,5.347221242,0.253307382,0.488408667,0.736064517,1.965298124,4.280049605,7.672705253,10.0980142,9.008148544,10.02931056,8.761641945,7.851130984,4.930350489,6.948435784,23.10251888,19.1097085,32.94247788,4.821739401,0.752948408,1.492132641,2.204375634,5.810029499,10.17462232,9.549064677,9.305269647,9.297586316,5.728314239,5.128900677,4.65337132,5.760872869,10.25060487,17.69765524,22.2524528,22.15087731,5.887859945
276,3.821317232,10.25483848,10.27052624,9.355710443,16.16192695,24.39523832,27.83123065,27.63164219,28.31650779,26.54247443,18.57171017,16.57030262,16.54078554,15.49564533,16.14352045,21.06876295,18.81321893,3.840241497,10.75405576,10.54679843,9.774437139,17.59641989,25.01917283,27.96679519,27.28889097,27.42599152,26.44130584,19.12635892,17.31887189,16.89238752,15.10527127,16.4661027,21.66201532,19.05459716,3.801377903,9.7236862,9.972084342,8.898387302,14.58764406,23.71176742,27.68511593,27.98972022,29.22262562,26.64488625,18.01295441,15.82628532,16.20237647,15.84882548,15.8606692,20.65845392,18.57726511
288,0.752739699,0.632002335,0.613241123,0.934536239,1.535658748,2.286610289,2.767532398,2.85025224,2.532115802,2.311402888,2.096093369,1.85900886,1.913797444,1.978737714,2.064395463,2.67713556,1.533205173,0.687470351,0.587382461,0.568210604,0.889434279,1.484084926,2.327807473,3.026219931,3.332873711,2.927320319,2.595298553,2.345597898,2.045915038,2.237238779,2.042644777,2.42003306,3.313887758,1.615257245,0.820849217,0.678537973,0.660202405,0.981667244,1.589614604,2.243456853,2.496943716,2.350387341,2.127495376,2.024702023,1.847468439,1.677521545,1.613234303,1.921728842,1.758596614,2.185288426,1.448866295
292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.21361788,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
296,1.312664908,1.377333427,1.785980057,2.501471454,3.120124805,4.383504726,3.917889858,3.685536259,3.58974359,4.034056355,3.019145803,2.019315189,2.14663144,2.27165168,1.504787962,1.782042495,2.617082196,1.351177455,1.43067255,1.903367496,2.350674374,3.237607463,4.582989265,4.078826764,4.121414648,3.800874538,4.537671233,4.003170828,2.590194265,2.554744526,2.853881279,2.342342342,2.905569007,2.808797494,1.272161321,1.31887456,1.66464891,2.657873701,3.001841621,4.181476061,3.768362785,3.289473684,3.397612489,3.581055064,2.165692678,1.503759398,1.809408926,1.859337106,0.992282249,1.338432122,2.431550855
300,5.887036309,4.507619766,4.777062428,9.411375988,15.18106744,18.61784767,19.26006838,19.01278322,21.02264938,21.37009318,16.63115015,13.89946585,10.96451292,9.431586852,6.22752355,4.818407297,12.86048928,5.802296673,4.470491635,5.173925648,11.30143598,17.82473655,19.78112501,18.57716684,18.29872569,20.0165403,20.04880186,14.80877251,11.62580321,9.214542569,8.322013777,5.466044509,4.404488887,12.56178377,5.977285106,4.547268,4.355187265,7.432343132,12.42016326,17.33520303,19.99659266,19.756991,22.06217957,22.69233677,18.40598462,16.02443647,12.53594504,10.38743288,6.875789686,5.124617977,13.14842206
304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.39068555,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
308,0.743453174,0.921153635,1.113301635,3.713068938,9.46085757,9.593326382,12.44515784,12.32938522,9.160188996,6.259904913,5.847557884,5.94091201,5.386498776,6.143079316,7.16075904,5.289672544,6.410472898,0.759219089,0.878885316,1.104847802,3.54535975,9.418974126,8.837497419,9.191560476,10.8959928,8.07038835,5.282331512,5.701179554,5.40197013,5.822159492,6.073082862,7.524454477,5.552375501,5.809480112,0.726942299,0.965424338,1.122254059,3.887982599,9.503843466,10.3644407,15.86222027,13.76893511,10.26033691,7.327586207,6.003490401,6.491398896,4.958391123,6.214099217,6.830601093,5.114503817,7.020213775
312,10.85295017,22.31977191,19.71860417,21.44702842,21.90340909,36.88962496,47.63191842,47.108289,38.0512058,27.19355071,20.64411191,17.44326489,16.95698805,14.88312792,13.64809082,9.741049705,22.54434217,9.761966142,19.4922049,16.43807851,18.03854049,17.63339434,27.09405227,40.08432888,46.14019521,36.19526695,25.48855154,19.79470006,16.96889385,18.55247286,17.90873433,15.41870242,10.54727836,20.54335811,11.98046181,25.23914643,23.20851003,24.94897265,26.25053748,47.46666667,53.49192492,47.71900364,39.32206044,28.47506777,21.33027523,17.84045784,15.59846617,12.46463256,12.17506381,9.21968902,24.25743722
316,12.50645995,16.90360997,19.751693,34.51084997,55.30483836,68.0778552,75.04693634,78.0962736,78.3126294,71.62319969,56.0195599,45.56796458,45.88772019,38.72670807,40.19785988,38.7359199,47.67778745,12.26632154,16.91794723,19.91804478,34.66180185,59.89223542,67.23781388,72.84139101,81.13318906,80.77709611,76.37171561,54.20223866,43.25171401,49.2772001,44.20614597,39.37041828,45.60636183,48.75264271,12.759824,16.88848095,19.57565433,34.35137139,50.26559417,68.96176562,77.2797527,75.02979738,75.78616352,66.80392157,57.95316916,48.01406703,42.50253293,33.56453559,40.92634776,34.27908176,46.58369499
320,0.175221823,0.163312875,0.178970011,0.202612686,0.343745752,0.540584504,0.743204523,0.803529588,0.880276536,0.963935895,1.024822489,0.968268459,0.851965564,0.74808693,0.808381881,0.540289431,0.470601907,0.194539993,0.175487974,0.185433507,0.191395473,0.295783146,0.446545348,0.631401186,0.735234524,0.87922755,1.036710173,1.159223294,1.124222229,0.985411095,0.857045377,0.934077079,0.630922901,0.452197883,0.155038453,0.150596196,0.172223519,0.214273734,0.392994245,0.634928927,0.851658144,0.867037817,0.881197392,0.90339985,0.91661437,0.84445208,0.745261805,0.659450458,0.707481886,0.469077581,0.488476703
324,0.229273596,0.333098724,0.623494436,1.028415902,1.440891937,1.678774863,1.777439256,1.600026151,1.276138038,1.059112435,0.935357037,0.928257156,1.027657349,1.259270096,0.894780604,0.808363975,0.924685322,0.281189793,0.407601605,0.754793314,1.185878457,1.587265499,1.876923309,2.128759587,2.123092748,1.855093403,1.604610464,1.423610855,1.421686098,1.611604459,2.004387863,1.435673701,1.26503006,1.123600988,0.176636767,0.257606793,0.490206027,0.867778978,1.291234421,1.480642108,1.451890854,1.165127702,0.836279839,0.670399229,0.599655312,0.605220171,0.66571063,0.808352677,0.573691502,0.524587102,0.738278218
328,1.363316365,1.468195868,1.607114995,2.577085449,4.759997416,6.923767873,9.974110914,7.496688742,6.472406181,5.079049198,3.539533361,2.844405547,2.373946107,2.197906305,1.876996805,1.654071765,3.96270337,1.039358447,1.190601623,1.374599191,2.145092008,3.587888399,5.412859852,8.998686654,7.472742864,6.797964151,5.454870101,3.869379413,3.307675145,2.740458525,2.808277027,2.224064097,2.172593761,3.665032651,1.704861497,1.762569832,1.847895132,3.015778986,6.037206037,8.512309319,10.95522252,7.520540145,6.148425457,4.710160803,3.205309235,2.398712101,2.015179272,1.701177077,1.554271034,1.254211906,4.26382957
332,0.154955528,0.122714156,0.102074007,0.10258113,0.14588837,0.200559811,0.234268309,0.215654768,0.223049157,0.238069902,0.203658298,0.184215921,0.17101661,0.160188416,0.175052383,0.1795858,0.165612325,0.171956624,0.13676088,0.113774782,0.115323026,0.166217558,0.230051663,0.269926461,0.24978565,0.261871855,0.284122195,0.232482379,0.204126351,0.181203535,0.166724104,0.183683527,0.179019384,0.186600953,0.137279223,0.108175646,0.090019794,0.089680421,0.125845261,0.171863541,0.199842469,0.183040461,0.186896896,0.19662565,0.177252852,0.166274363,0.161740537,0.154511993,0.168159429,0.179997843,0.145167456
336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
340,0.313072446,0.367350034,0.419187064,0.263787356,0.232081212,0.229261233,0.324797145,0.413168435,0.468847263,0.525007321,0.55121932,0.683606821,0.669610876,0.735326301,0.872640164,1.195293665,0.395724899,0.326654843,0.378127221,0.43748336,0.235444802,0.209740732,0.215764801,0.325538674,0.44093642,0.525481838,0.592395602,0.682391337,0.824208922,0.795672406,0.832241385,1.082974713,1.422191172,0.415750634,0.298838076,0.356099154,0.400142751,0.293287327,0.255183861,0.243102064,0.324046733,0.385598896,0.414021061,0.461823935,0.431337498,0.557841155,0.558632657,0.651608627,0.694768185,1.02517094,0.375726836
344,8.860529067,11.98579726,14.22394492,28.07839492,41.15550854,39.81771113,43.86156594,40.96254329,42.63104664,45.48892059,39.90581527,33.14147825,36.72579742,42.94581669,56.49745588,72.89878921,39.51576286,7.922388598,10.15101037,12.11589404,24.22678916,23.43035321,23.23367355,22.97674705,26.66531381,41.65307859,45.74337213,42.01079908,34.94686891,35.12217659,40.14258258,48.81827919,54.52385455,32.21155775,9.876805682,14.07474104,16.58435665,32.1927737,59.21002966,54.00224165,59.23041819,50.31096933,43.28045099,45.30918361,38.31115066,31.5931151,38.30408569,45.60261966,63.82740661,86.99839132,45.70803106
348,5.527364673,4.842610142,3.494075856,4.277692932,7.98138019,8.023864413,8.926856202,8.302763815,6.736722459,6.986163415,6.510828495,5.790827439,4.688843175,3.677737934,4.789699246,4.853474258,6.051198973,5.611848877,4.877400115,3.561221359,4.441178708,8.487660132,8.864335198,9.768495444,8.931915823,7.262392585,7.480343341,7.140232931,6.31804967,4.915113958,3.857949904,5.189487866,5.55619703,6.590822497,5.437993663,4.806016693,3.423486125,4.104779451,7.448658972,7.145185601,8.046315114,7.663059283,6.204823889,6.487739898,5.902853607,5.312614184,4.502275223,3.541178662,4.522138797,4.516687172,5.561014464
352,6.502275062,10.82585834,11.73049584,14.31030472,30.21718602,38.98431081,39.37183558,33.43093571,28.98789879,24.52009456,17.96294509,12.93429974,8.926559208,5.395620438,4.124524783,3.541732213,19.17186813,6.592882359,11.1807187,11.82705951,13.50110213,30.60181514,43.37285302,44.20253165,37.57163026,32.83554908,27.18618759,19.43335605,13.73668189,9.489194499,5.125523013,3.88667426,2.754151478,20.83719845,6.406909018,10.45968756,11.62749288,15.14094466,29.81634527,34.32787678,34.375,29.10447761,25.08768691,21.78246287,16.51841224,12.1585579,8.36672857,5.668348785,4.366054648,4.170370969,17.49124201
356,0.046521415,0.059911617,0.065058365,0.132573485,0.241779906,0.326419859,0.363541795,0.35698856,0.445945991,0.423509333,0.461809884,0.828693768,0.909061567,0.903976586,1.072173219,1.591252128,0.353528152,0.040507337,0.052840168,0.059649219,0.12001496,0.214291624,0.268007369,0.303108857,0.326942379,0.423063996,0.408189053,0.444034589,0.785710988,0.828490453,0.830592282,0.988913913,1.543830364,0.317097884,0.05313822,0.067710593,0.071050356,0.14667524,0.272714688,0.391882428,0.430294172,0.389784876,0.470425203,0.439650576,0.480392491,0.8732187,0.991293716,0.977652914,1.149850343,1.631460086,0.392936881
360,0.05473767,0.033759772,0.051904185,0.109887725,0.223226051,0.277089434,0.227949906,0.133197291,0.109863755,0.130771879,0.13519915,0.124059506,0.130391542,0.116515901,0.110946449,0.078001408,0.129972321,0.060217969,0.036507113,0.055504403,0.11520603,0.238238147,0.303295281,0.261601215,0.159401893,0.137777022,0.162709642,0.170268615,0.156631559,0.16188429,0.145682973,0.149374658,0.108979606,0.149971833,0.049007571,0.030891227,0.048099359,0.104241322,0.207399532,0.249960352,0.194509513,0.107024688,0.081647308,0.098222819,0.099860992,0.092073067,0.09947595,0.087474629,0.079113423,0.056998768,0.109691224
364,3.805770928,5.20667633,5.507719994,5.351011025,5.227089313,3.935724675,2.54577284,2.28818878,2.284234596,2.327694293,2.064900587,1.734826422,1.500858482,1.295266205,1.39875594,1.157436327,3.330321057,3.835512613,5.236010614,5.581756688,5.509860429,5.483188762,4.257333303,2.829974548,2.538269903,2.608014293,2.662681055,2.49170072,2.145857645,1.909543357,1.631928387,1.755658633,1.34810025,3.578342464,3.774519623,5.175552186,5.429930214,5.184542992,4.966704972,3.616174334,2.264444769,2.040030932,1.955368413,1.985919201,1.633511719,1.329259983,1.095469123,0.960731751,1.055458305,0.933967396,3.077385934
368,0.39535925,0.521701852,0.696287338,0.951686781,1.07856293,1.328334302,1.210304704,1.145933827,1.122548741,1.181460672,1.129403284,1.37978766,1.687133053,0.809247812,0.932383377,0.702108418,0.909356636,0.351978602,0.47413575,0.644882121,0.960160841,1.16605071,1.552889518,1.522804549,1.501229301,1.368511829,1.324635708,1.194461207,1.488985412,1.907494826,0.850746216,0.958445651,0.774122201,0.989435095,0.441325592,0.571981257,0.750541108,0.942768467,0.98716885,1.093925537,0.885218503,0.776628985,0.870170783,1.039225925,1.068457375,1.285029766,1.501384157,0.774742341,0.909942084,0.649863809,0.827290587
